Timestamp,Open,High,Low,Close,Volume,CurrencyVolume,TradeAmount,Flag
1763985600000,2.0573,2.0573,2.0469,2.0492,1329,132959,272864.7869,1
1763984700000,2.0604,2.0617,2.056,2.0573,1531,153151,315318.338,1
1763983800000,2.0539,2.0622,2.0509,2.0603,1768,176839,363685.3319,1
1763982900000,2.0584,2.0593,2.0511,2.0526,1440,144056,296015.9437,1
1763982000000,2.0591,2.0634,2.0504,2.0586,4532,453253,931841.301,1
1763981100000,2.0565,2.065,2.056,2.0588,2030,203056,418406.2429,1
1763980200000,2.0543,2.0628,2.0481,2.0567,4479,447948,920514.7787,1
1763979300000,2.0489,2.0588,2.0486,2.0543,2232,223284,458680.0628,1
1763978400000,2.043,2.0585,2.0422,2.0484,4296,429618,880362.71,1
1763977500000,2.0415,2.045,2.0391,2.0422,1903,190354,388824.2305,1
1763976600000,2.0422,2.0558,2.0393,2.0416,3337,333797,683292.5147,1
1763975700000,2.0662,2.0665,2.0374,2.042,4744,474418,971092.1841,1
1763974800000,2.0726,2.0773,2.0613,2.0659,4374,437492,904938.139,1
1763973900000,2.0658,2.0756,2.0605,2.0722,1799,179986,372169.279,1
1763973000000,2.0624,2.0677,2.0591,2.0652,1717,171708,354253.5448,1
1763972100000,2.065,2.0686,2.0591,2.0624,2407,240779,496866.4969,1
1763971200000,2.0618,2.067,2.0535,2.0652,3475,347581,715648.1526,1
1763970300000,2.0729,2.0742,2.06,2.0621,1854,185435,383375.4783,1
1763969400000,2.06,2.0745,2.0584,2.0728,6159,615917,1271224.6781,1
1763968500000,2.0608,2.066,2.0569,2.0593,1791,179119,369100.0302,1
1763967600000,2.0695,2.0695,2.0591,2.0603,2609,260987,538426.0616,1
1763966700000,2.0673,2.0726,2.0623,2.0707,3505,350503,725007.1052,1
1763965800000,2.0701,2.0737,2.0635,2.0683,2166,216671,448158.9299,1
1763964900000,2.0693,2.0741,2.0638,2.071,6721,672113,1390345.5691,1
1763964000000,2.0916,2.0916,2.0671,2.0685,3989,398958,827755.3725,1
1763963100000,2.0896,2.0921,2.0833,2.0898,3150,315052,657724.8132,1
1763962200000,2.0977,2.0989,2.0856,2.0886,2790,279008,583320.397,1
1763961300000,2.0908,2.1019,2.0851,2.0982,4022,402254,842858.7208,1
1763960400000,2.0563,2.0944,2.055,2.0906,5234,523425,1087155.9391,1
1763959500000,2.055,2.0588,2.0495,2.0572,1653,165392,339853.5621,1
1763958600000,2.0508,2.0571,2.0484,2.0543,7721,772124,1585942.365,1
1763957700000,2.0747,2.0747,2.0442,2.0513,5195,519510,1067196.7236,1
1763956800000,2.0855,2.0869,2.0749,2.0749,4259,425937,886569.816,1
1763955900000,2.0823,2.0864,2.076,2.0858,2149,214908,447261.0161,1
1763955000000,2.0898,2.0919,2.0804,2.0819,2147,214758,447877.8003,1
1763954100000,2.0795,2.0973,2.0753,2.09,2854,285417,595930.6781,1
1763953200000,2.0914,2.094,2.0755,2.0792,2362,236221,491917.346,1
1763952300000,2.088,2.0937,2.0793,2.0913,3548,354851,740145.5546,1
1763951400000,2.0933,2.0997,2.0814,2.0873,7336,733651,1534187.1952,1
1763950500000,2.0887,2.1068,2.0818,2.0925,12661,1266147,2651255.0838,1
1763949600000,2.0568,2.0932,2.0554,2.0891,14285,1428556,2969695.7798,1
1763948700000,2.0337,2.0637,2.0302,2.056,4898,489891,1003788.907,1
1763947800000,2.0443,2.0454,2.0325,2.0343,3693,369396,752660.4623,1
1763946900000,2.0422,2.0484,2.0356,2.0455,3129,312992,639162.839,1
1763946000000,2.0456,2.0506,2.0386,2.042,6170,617049,1261537.3401,1
1763945100000,2.0541,2.061,2.0419,2.0456,6615,661501,1355960.3922,1
1763944200000,2.048,2.0664,2.0419,2.0542,9127,912744,1874929.6113,1
1763943300000,2.03,2.0481,2.0222,2.0481,5170,517003,1051254.3552,1
1763942400000,2.0482,2.0482,2.0278,2.0304,6088,608824,1239242.7288,1
1763941500000,2.0471,2.0497,2.0412,2.0481,2761,276119,564843.1694,1
1763940600000,2.0537,2.0549,2.0438,2.0475,5346,534628,1095088.3081,1
1763939700000,2.0509,2.0565,2.0436,2.0541,13319,1331957,2731161.5397,1
1763938800000,2.074,2.0762,2.0502,2.051,6463,646329,1329989.0073,1
1763937900000,2.0708,2.0777,2.0704,2.074,1661,166137,344429.9236,1
1763937000000,2.071,2.0737,2.0658,2.0714,2722,272272,563565.7377,1
1763936100000,2.067,2.0726,2.058,2.0713,2413,241368,498563.7898,1
1763935200000,2.0769,2.0814,2.0626,2.0658,10691,1069125,2216873.2309,1
1763934300000,2.0697,2.0804,2.0688,2.0775,3208,320816,665922.8727,1
1763933400000,2.0716,2.075,2.0661,2.0698,2499,249932,517302.823,1
1763932500000,2.0581,2.0723,2.0567,2.0716,3292,329234,679619.3763,1
1763931600000,2.0661,2.0668,2.0539,2.0577,3375,337574,695325.8158,1
1763930700000,2.0659,2.0716,2.0659,2.0661,1895,189508,392025.6128,1
1763929800000,2.0697,2.0729,2.0643,2.0659,3946,394699,816619.1277,1
1763928900000,2.0762,2.0833,2.0684,2.0697,7821,782101,1624662.0611,1
1763928000000,2.0737,2.0766,2.0661,2.0759,3739,373900,774874.9816,1
1763927100000,2.0739,2.078,2.071,2.0729,6849,684906,1421670.2353,1
1763926200000,2.0707,2.0772,2.0705,2.0741,3768,376802,781714.1562,1
1763925300000,2.064,2.0764,2.0611,2.0703,4918,491829,1018709.1044,1
1763924400000,2.0609,2.0655,2.0563,2.064,2489,248996,513087.6623,1
1763923500000,2.0697,2.0701,2.0575,2.0608,2948,294829,608550.247,1
1763922600000,2.0625,2.0736,2.0611,2.0694,13142,1314235,2716063.9391,1
1763921700000,2.0524,2.0648,2.0517,2.0625,12540,1254030,2581808.2499,1
1763920800000,2.0446,2.0523,2.0443,2.0523,1723,172348,353154.0286,1
1763919900000,2.0523,2.0525,2.0391,2.0445,7658,765832,1563109.2686,1
1763919000000,2.0517,2.0542,2.0452,2.0534,8993,899317,1844984.4823,1
1763918100000,2.0476,2.0531,2.0403,2.052,16127,1612721,3294326.6542,1
1763917200000,2.0526,2.0563,2.0451,2.048,26698,2669867,5475703.5381,1
1763916300000,2.0739,2.077,2.0508,2.0518,13184,1318424,2723947.1237,1
1763915400000,2.0671,2.0799,2.0638,2.0736,15143,1514319,3142727.9092,1
1763914500000,2.0666,2.0712,2.0613,2.067,18722,1872213,3868185.7417,1
1763913600000,2.0615,2.0732,2.0614,2.0661,11024,1102459,2277120.4437,1
1763912700000,2.0615,2.0659,2.0558,2.0617,4570,457037,941737.1293,1
1763911800000,2.0525,2.0649,2.0491,2.0618,7186,718625,1479894.2808,1
1763910900000,2.0463,2.0556,2.0437,2.0525,4172,417269,855608.5516,1
1763910000000,2.039,2.0492,2.0344,2.046,3029,302929,618639.796,1
1763909100000,2.0465,2.0505,2.0364,2.0378,3967,396760,810185.1291,1
1763908200000,2.0531,2.0602,2.0461,2.047,3483,348319,714530.7347,1
1763907300000,2.046,2.0555,2.0446,2.0532,3062,306234,627748.8485,1
1763906400000,2.0476,2.0621,2.0454,2.0468,9150,915048,1881893.2518,1
1763905500000,2.0395,2.0492,2.0367,2.0478,2588,258802,529051.028,1
1763904600000,2.0357,2.0411,2.0316,2.0397,2020,202064,411514.3276,1
1763903700000,2.0361,2.039,2.031,2.0356,2044,204499,416097.9816,1
1763902800000,2.0411,2.0469,2.0331,2.036,2394,239494,488670.0599,1
1763901900000,2.0405,2.0434,2.0362,2.0406,2850,285010,581473.5404,1
1763901000000,2.0436,2.0483,2.035,2.0402,2157,215799,440728.0801,1
1763900100000,2.0419,2.0487,2.0384,2.0437,3480,348095,711716.0074,1
1763899200000,2.0302,2.0432,2.0289,2.042,1947,194751,396572.4887,1
1763898300000,2.0313,2.0335,2.025,2.0303,2747,274710,557719.8848,1
1763897400000,2.0269,2.033,2.0265,2.0313,2070,207021,420280.6171,1
1763896500000,2.0272,2.0318,2.021,2.027,2161,216127,438059.6308,1
1763895600000,2.034,2.034,2.0226,2.0262,2350,235085,476759.8077,1
1763894700000,2.0375,2.0408,2.0326,2.034,1870,187021,380844.3532,1
1763893800000,2.0341,2.0385,2.0307,2.0375,1762,176239,358469.3645,1
1763892900000,2.0398,2.0401,2.0327,2.0345,2185,218572,445130.3084,1
1763892000000,2.0454,2.047,2.0393,2.0396,1660,166099,339241.9374,1
1763891100000,2.0513,2.0514,2.0435,2.0447,9351,935177,1912487.1303,1
1763890200000,2.0418,2.0514,2.0418,2.051,2271,227136,464846.2543,1
1763889300000,2.0441,2.0488,2.0367,2.0418,1750,175078,357442.064,1
1763888400000,2.0368,2.0461,2.0346,2.0445,2129,212998,434477.9408,1
1763887500000,2.027,2.0378,2.0266,2.0368,2653,265393,539822.9453,1
1763886600000,2.0309,2.0351,2.0255,2.0264,1486,148625,301573.923,1
1763885700000,2.0344,2.038,2.0297,2.0307,2842,284240,578066.8857,1
1763884800000,2.0263,2.0388,2.0258,2.0351,2169,216930,441042.0253,1
1763883900000,2.0255,2.0265,2.0188,2.0262,1177,117729,238197.0671,1
1763883000000,2.0189,2.0289,2.0161,2.0258,3857,385755,780068.2589,1
1763882100000,2.0369,2.0377,2.0152,2.0188,4214,421466,852782.2053,1
1763881200000,2.0352,2.0393,2.0267,2.0367,3362,336272,683428.4277,1
1763880300000,2.0402,2.0436,2.0349,2.0352,1835,183523,374311.6189,1
1763879400000,2.0437,2.0447,2.0372,2.0402,2284,228488,466315.21,1
1763878500000,2.0495,2.0497,2.0403,2.043,1668,166817,341033.8628,1
1763877600000,2.0559,2.0576,2.048,2.05,10452,1045242,2148137.4242,1
1763876700000,2.0495,2.0606,2.048,2.0557,2915,291526,598828.0347,1
1763875800000,2.0474,2.0505,2.0377,2.0495,4434,443429,905783.3413,1
1763874900000,2.0559,2.0562,2.0449,2.0474,6790,679070,1392536.878,1
1763874000000,2.0641,2.0641,2.0525,2.0561,4535,453591,933328.3452,1
1763873100000,2.0635,2.0701,2.0608,2.0643,2611,261179,539282.8477,1
1763872200000,2.0561,2.0742,2.0538,2.0635,3826,382676,790343.8402,1
1763871300000,2.0494,2.0729,2.0457,2.0562,14230,1423053,2932837.4436,1
1763870400000,2.0293,2.0509,2.029,2.0495,4479,447935,914291.004,1
1763869500000,2.0296,2.0323,2.0255,2.0292,1818,181857,368959.0122,1
1763868600000,2.0288,2.0335,2.0249,2.0296,2612,261299,530205.436,1
1763867700000,2.0335,2.0365,2.0263,2.0292,2952,295210,599835.8319,1
1763866800000,2.0295,2.0451,2.0208,2.0332,10863,1086320,2206140.74,1
1763865900000,2.0351,2.045,2.0273,2.0297,7738,773829,1574626.2579,1
1763865000000,2.0215,2.0499,2.0194,2.0356,18386,1838604,3745924.3746,1
1763864100000,2.0053,2.0221,2.0042,2.0207,6335,633532,1274436.2495,1
1763863200000,1.998,2.0068,1.9945,2.0059,5840,584098,1169670.1933,1
1763862300000,1.9957,2.0044,1.988,1.998,7408,740894,1478619.2849,1
1763861400000,1.9734,2.0007,1.9714,1.9959,6663,666328,1325673.8613,1
1763860500000,1.9673,1.975,1.9627,1.9732,3775,377535,743184.4843,1
1763859600000,1.9592,1.9696,1.9553,1.9677,3734,373405,732900.9662,1
1763858700000,1.9569,1.962,1.9531,1.9588,2795,279577,546986.4303,1
1763857800000,1.9573,1.9585,1.9491,1.9569,2184,218447,426882.3148,1
1763856900000,1.9539,1.9605,1.9492,1.9575,2083,208313,407148.4434,1
1763856000000,1.95,1.9557,1.9482,1.9549,2164,216487,422688.7492,1
1763855100000,1.9513,1.9529,1.9468,1.9497,1299,129914,253358.0482,1
1763854200000,1.9513,1.9564,1.9474,1.9512,1824,182412,356183.2859,1
1763853300000,1.9513,1.9521,1.9438,1.9505,2755,275599,536621.1233,1
1763852400000,1.9566,1.9607,1.9468,1.9515,3090,309096,603468.5562,1
1763851500000,1.9457,1.9666,1.9455,1.9571,4393,439367,859770.7515,1
1763850600000,1.9399,1.9493,1.9386,1.9456,2054,205444,399443.9935,1
1763849700000,1.9398,1.9458,1.9368,1.9405,2312,231242,448829.7275,1
1763848800000,1.9355,1.9396,1.9282,1.9394,1738,173837,336237.9589,1
1763847900000,1.929,1.9362,1.929,1.9352,1826,182607,353020.5911,1
1763847000000,1.929,1.9302,1.9235,1.9288,1105,110580,213083.865,1
1763846100000,1.9249,1.9319,1.9238,1.929,1360,136056,262474.1252,1
1763845200000,1.9256,1.933,1.9235,1.9246,8568,856886,1652024.0811,1
1763844300000,1.9232,1.9273,1.9182,1.926,17395,1739577,3343472.4431,1
1763843400000,1.9331,1.9335,1.9225,1.9226,6565,656593,1263227.7131,1
1763842500000,1.9322,1.9363,1.9273,1.9342,1454,145412,280936.1482,1
1763841600000,1.9263,1.9329,1.9243,1.9324,1854,185462,357770.0945,1
1763840700000,1.9252,1.934,1.9241,1.9261,2338,233871,451382.895,1
1763839800000,1.9283,1.9309,1.9234,1.9256,1345,134545,259250.2144,1
1763838900000,1.9365,1.9389,1.926,1.9282,2290,229056,442381.9553,1
1763838000000,1.9313,1.9388,1.9291,1.9363,1895,189520,366514.7361,1
1763837100000,1.9248,1.9313,1.9234,1.9311,4265,426592,822562.7286,1
1763836200000,1.9269,1.9271,1.9207,1.9253,1614,161434,310630.385,1
1763835300000,1.9251,1.9272,1.9225,1.9272,1050,105035,202170.4832,1
1763834400000,1.9297,1.9324,1.9252,1.9254,1905,190525,367378.2473,1
1763833500000,1.9301,1.9309,1.9256,1.9298,2707,270779,522240.5304,1
1763832600000,1.9384,1.9394,1.9286,1.9301,3431,343126,663001.1926,1
1763831700000,1.9374,1.9407,1.9307,1.9384,1992,199275,385774.7008,1
1763830800000,1.9425,1.9442,1.9322,1.9373,2535,253583,491398.0235,1
1763829900000,1.946,1.9507,1.9415,1.9433,1834,183427,356908.2117,1
1763829000000,1.9425,1.9458,1.9381,1.9456,2200,220025,427324.6886,1
1763828100000,1.9435,1.9471,1.9389,1.943,6203,620316,1204214.2172,1
1763827200000,1.9275,1.949,1.9261,1.9433,3234,323440,627045.579,1
1763826300000,1.9235,1.9306,1.9201,1.9285,2355,235553,453451.7255,1
1763825400000,1.933,1.9367,1.9222,1.9243,3144,314419,606766.5541,1
1763824500000,1.9222,1.9384,1.922,1.9335,2528,252819,487801.0721,1
1763823600000,1.9274,1.932,1.9209,1.9225,2456,245698,472966.0824,1
1763822700000,1.9166,1.9287,1.9111,1.9281,2634,263478,506283.8587,1
1763821800000,1.9188,1.9269,1.9155,1.9167,2475,247524,475231.3336,1
1763820900000,1.9149,1.9292,1.9142,1.9194,4040,404079,775514.8346,1
1763820000000,1.8963,1.9149,1.8952,1.9149,4044,404484,771484.6662,1
1763819100000,1.8972,1.9027,1.8913,1.8955,3155,315522,598190.2358,1
1763818200000,1.8954,1.8974,1.8869,1.8967,2600,260086,492149.8446,1
1763817300000,1.9033,1.9042,1.8928,1.8955,2165,216575,411332.2107,1
1763816400000,1.9027,1.9107,1.8912,1.9034,2893,289324,549856.5054,1
1763815500000,1.8968,1.905,1.8924,1.9024,2158,215813,409931.2604,1
1763814600000,1.9061,1.9085,1.8942,1.8968,2129,212919,404943.6483,1
1763813700000,1.9037,1.9079,1.9018,1.9061,1879,187968,358155.9685,1
1763812800000,1.9156,1.9158,1.8995,1.9028,1645,164544,313797.2027,1
1763811900000,1.9191,1.9226,1.9157,1.9157,2570,257028,492886.2776,1
1763811000000,1.9192,1.9251,1.9157,1.9197,2396,239694,460391.2264,1
1763810100000,1.9139,1.9243,1.9044,1.9196,2624,262449,502205.2308,1
1763809200000,1.9006,1.9144,1.8927,1.9144,2452,245258,467187.7477,1
1763808300000,1.9066,1.9086,1.8967,1.9003,2141,214130,407191.3529,1
1763807400000,1.9012,1.9056,1.8995,1.9055,1822,182205,346510.0991,1
1763806500000,1.9164,1.9164,1.8976,1.9011,3008,300895,572990.907,1
1763805600000,1.9118,1.9211,1.9115,1.9169,3164,316450,606315.2793,1
1763804700000,1.9185,1.9235,1.91,1.9117,2463,246326,471910.5272,1
1763803800000,1.9088,1.9256,1.9058,1.9192,3145,314532,603337.609,1
1763802900000,1.9204,1.9206,1.9007,1.9087,2176,217629,415590.4441,1
1763802000000,1.9142,1.9229,1.912,1.921,3237,323749,620520.8536,1
1763801100000,1.9126,1.9163,1.9068,1.9139,2294,229420,438767.0121,1
1763800200000,1.9197,1.9215,1.9063,1.9123,4217,421704,806439.4025,1
1763799300000,1.9402,1.9404,1.917,1.9204,3694,369481,711082.6173,1
1763798400000,1.9522,1.9522,1.9399,1.9411,1863,186331,362431.1159,1
1763797500000,1.949,1.9536,1.9467,1.9522,2149,214948,419291.6124,1
1763796600000,1.9483,1.9529,1.9423,1.9504,1999,199957,389704.3305,1
1763795700000,1.9498,1.9568,1.9441,1.9489,2893,289395,564902.8135,1
1763794800000,1.9537,1.9561,1.948,1.949,2916,291630,569014.9387,1
1763793900000,1.9473,1.9563,1.9448,1.9534,2635,263507,514215.7955,1
1763793000000,1.9442,1.9528,1.9429,1.9475,5899,589958,1148798.7302,1
1763792100000,1.9325,1.9487,1.9284,1.9435,3365,336582,652551.197,1
1763791200000,1.9301,1.9355,1.9201,1.9321,3199,319963,616967.3362,1
1763790300000,1.9183,1.9338,1.916,1.9296,12618,1261895,2430431.5137,1
1763789400000,1.9252,1.9262,1.9128,1.9177,2888,288816,554027.7033,1
1763788500000,1.9303,1.9303,1.9168,1.9257,2378,237862,457200.4951,1
1763787600000,1.9358,1.9398,1.9254,1.9306,3716,371614,718391.7805,1
1763786700000,1.9178,1.94,1.915,1.9356,4105,410558,792090.4743,1
1763785800000,1.9271,1.9321,1.9139,1.9185,4043,404326,776552.0573,1
1763784900000,1.9293,1.9337,1.9202,1.927,3751,375184,722897.7142,1
1763784000000,1.9475,1.9497,1.9252,1.9292,3678,367813,712044.0579,1
1763783100000,1.9514,1.9529,1.942,1.9475,1505,150596,293352.3882,1
1763782200000,1.9514,1.9542,1.9428,1.9515,1719,171946,335141.5461,1
1763781300000,1.9565,1.9577,1.9451,1.9516,11793,1179384,2297429.066,1
1763780400000,1.9501,1.9584,1.9474,1.9565,4337,433704,846133.1776,1
1763779500000,1.9421,1.9515,1.9369,1.9499,4230,423092,822247.9074,1
1763778600000,1.951,1.952,1.9392,1.941,1883,188346,365947.5173,1
1763777700000,1.9529,1.9577,1.9471,1.9503,1917,191722,374308.7456,1
1763776800000,1.9609,1.9628,1.9487,1.9527,2267,226770,443312.484,1
1763775900000,1.9473,1.9608,1.9464,1.9608,2641,264143,516808.0339,1
1763775000000,1.9477,1.96,1.9461,1.9482,3258,325808,636715.5732,1
1763774100000,1.9441,1.9524,1.9419,1.9482,2177,217708,424004.2122,1
1763773200000,1.9427,1.9532,1.9373,1.9425,2460,246028,478402.3177,1
1763772300000,1.9494,1.9509,1.9382,1.9422,7771,777182,1509098.9397,1
1763771400000,1.9329,1.9521,1.9329,1.9489,4772,477207,928774.8709,1
1763770500000,1.9535,1.9553,1.9301,1.9318,3372,337240,655794.6628,1
1763769600000,1.9501,1.9569,1.944,1.9536,9413,941331,1833635.385,1
1763768700000,1.95,1.9535,1.9472,1.9497,3953,395372,771360.4165,1
